"","Unique_ID","Site","Block","Position","Genotype","ACI","LT","LPS","LMA","ImageJ_1","ImageJ_2","LBI","logLBI","logACI","logLT","logLPS","logLMA"
"205","CF_27_21_L","CF",27,21,"L",NA,NA,NA,NA,24861,25860,0.038631090487239,-1.41306303231839,NA,NA,NA,NA
"206","CF_27_22_L","CF",27,22,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","CF_27_23_L","CF",27,23,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","CF_27_24_L","CF",27,24,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","CF_27_2_F2WY","CF",27,2,"F2WY",NA,NA,NA,NA,47823,52657,0.0918016597983174,-1.03714946656854,NA,NA,NA,NA
"210","CF_27_3_F2WY","CF",27,3,"F2WY",NA,324,NA,NA,35716.5,38890,0.0911308675933658,-1.04033449509227,NA,2.51054501020661,NA,NA
"211","CF_27_4_F2WY","CF",27,4,"F2WY",NA,NA,NA,NA,11165,13639,NA,NA,NA,NA,NA,NA
"212","CF_27_5_F2WY","CF",27,5,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","CF_27_6_F2WY","CF",27,6,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","CF_27_7_F2YW","CF",27,7,"F2YW",NA,NA,NA,NA,25614,28206,0.0918953414167198,-1.03670650437334,NA,NA,NA,NA
"215","CF_27_8_F2YW","CF",27,8,"F2YW",NA,258.666666666667,NA,NA,40631.5,43665.5,0.058505646211135,-1.23280221938769,NA,2.41274046653853,NA,NA
"216","CF_27_9_F2YW","CF",27,9,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","CF_29_10_F2YW","CF",29,10,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","CF_29_11_F2YW","CF",29,11,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","CF_29_12_F2YW","CF",29,12,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","CF_29_13_G","CF",29,13,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","CF_29_14_G","CF",29,14,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","CF_29_15_G","CF",29,15,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","CF_29_16_G","CF",29,16,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","CF_29_17_G","CF",29,17,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","CF_29_18_G","CF",29,18,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","CF_29_19_L","CF",29,19,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","CF_29_1_F2WY","CF",29,1,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","CF_29_20_L","CF",29,20,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","CF_29_21_L","CF",29,21,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","CF_29_22_L","CF",29,22,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","CF_29_23_L","CF",29,23,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","CF_29_24_L","CF",29,24,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","CF_29_2_F2WY","CF",29,2,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","CF_29_3_F2WY","CF",29,3,"F2WY",NA,NA,NA,NA,19333,20377.5,0.0432948082920565,-1.36356417905759,NA,NA,NA,NA
"235","CF_29_4_F2WY","CF",29,4,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","CF_29_5_F2WY","CF",29,5,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","CF_29_6_F2WY","CF",29,6,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","CF_29_7_F2YW","CF",29,7,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","CF_29_8_F2YW","CF",29,8,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","CF_29_9_F2YW","CF",29,9,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","CF_31_10_F2YW","CF",31,10,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","CF_31_11_F2YW","CF",31,11,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","CF_31_12_F2YW","CF",31,12,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","CF_31_13_G","CF",31,13,"G",NA,NA,NA,NA,98190,108914,0.0984630075105129,-1.0067269030212,NA,NA,NA,NA
"245","CF_31_14_G","CF",31,14,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","CF_31_15_G","CF",31,15,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","CF_31_16_G","CF",31,16,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","CF_31_17_G","CF",31,17,"G",NA,NA,NA,NA,14463,15740,0.0811308767471411,-1.09081383075963,NA,NA,NA,NA
"249","CF_31_18_G","CF",31,18,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","CF_31_19_L","CF",31,19,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","CF_31_1_F2WY","CF",31,1,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","CF_31_20_L","CF",31,20,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","CF_31_21_L","CF",31,21,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","CF_31_22_L","CF",31,22,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","CF_31_23_L","CF",31,23,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","CF_31_24_L","CF",31,24,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","CF_31_2_F2WY","CF",31,2,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","CF_31_3_F2WY","CF",31,3,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","CF_31_4_F2WY","CF",31,4,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","CF_31_5_F2WY","CF",31,5,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","CF_31_6_F2WY","CF",31,6,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","CF_31_7_F2YW","CF",31,7,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","CF_31_8_F2YW","CF",31,8,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","CF_31_9_F2YW","CF",31,9,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","CF_33_10_F2YW","CF",33,10,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","CF_33_11_F2YW","CF",33,11,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","CF_33_12_F2YW","CF",33,12,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","CF_33_13_G","CF",33,13,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","CF_33_14_G","CF",33,14,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","CF_33_15_G","CF",33,15,"G",NA,NA,NA,NA,122103,131579,0.0720175711929715,-1.14256152938624,NA,NA,NA,NA
"271","CF_33_16_G","CF",33,16,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","CF_33_17_G","CF",33,17,"G",NA,NA,NA,NA,33637,35025,0.0396288365453248,-1.40198867783898,NA,NA,NA,NA
"273","CF_33_18_G","CF",33,18,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","CF_33_19_L","CF",33,19,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","CF_33_1_F2WY","CF",33,1,"F2WY",NA,NA,NA,NA,55192,61063,0.0961466026890261,-1.01706605681787,NA,NA,NA,NA
"276","CF_33_20_L","CF",33,20,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","CF_33_21_L","CF",33,21,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","CF_33_22_L","CF",33,22,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","CF_33_23_L","CF",33,23,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","CF_33_24_L","CF",33,24,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","CF_33_2_F2WY","CF",33,2,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","CF_33_3_F2WY","CF",33,3,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","CF_33_4_F2WY","CF",33,4,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","CF_33_5_F2WY","CF",33,5,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","CF_33_6_F2WY","CF",33,6,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","CF_33_7_F2YW","CF",33,7,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","CF_33_8_F2YW","CF",33,8,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","CF_33_9_F2YW","CF",33,9,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","CF_35_10_F2YW","CF",35,10,"F2YW",NA,360,0,NA,NA,NA,NA,NA,NA,2.55630250076729,-Inf,NA
"290","CF_35_11_F2YW","CF",35,11,"F2YW",NA,317.5,0,NA,117002,121776,0.0392031270529497,-1.40667928992658,NA,2.50174372962799,-Inf,NA
"291","CF_35_12_F2YW","CF",35,12,"F2YW",NA,NA,NA,NA,46582,50021,0.0687511245276984,-1.16272019390235,NA,NA,NA,NA
"292","CF_35_13_G","CF",35,13,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","CF_35_14_G","CF",35,14,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","CF_35_15_G","CF",35,15,"G",NA,NA,NA,NA,31319,34102,0.0816081168259926,-1.08826664372863,NA,NA,NA,NA
"295","CF_35_16_G","CF",35,16,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","CF_35_17_G","CF",35,17,"G",NA,NA,NA,NA,31785,35271,0.0988347367525729,-1.00509039014345,NA,NA,NA,NA
"297","CF_35_18_G","CF",35,18,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","CF_35_19_L","CF",35,19,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","CF_35_1_F2WY","CF",35,1,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","CF_35_20_L","CF",35,20,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","CF_35_21_L","CF",35,21,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","CF_35_22_L","CF",35,22,"L",NA,NA,NA,NA,17192,18111,0.0507426425928993,-1.29462691918702,NA,NA,NA,NA
"303","CF_35_23_L","CF",35,23,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","CF_35_24_L","CF",35,24,"L",NA,NA,NA,NA,23828,28239,0.156202415099685,-0.806312255629282,NA,NA,NA,NA
"305","CF_35_2_F2WY","CF",35,2,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","CF_35_3_F2WY","CF",35,3,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","CF_35_4_F2WY","CF",35,4,"F2WY",NA,209,NA,NA,46486,48184,0.0352399136642869,-1.45296516425459,NA,2.32014628611105,NA,NA
"308","CF_35_5_F2WY","CF",35,5,"F2WY",NA,200.666666666667,NA,NA,35109,39391,0.108705034144855,-0.96375034321171,NA,2.30247523653816,NA,NA
"309","CF_35_6_F2WY","CF",35,6,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","CF_35_7_F2YW","CF",35,7,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","CF_35_8_F2YW","CF",35,8,"F2YW",NA,261.333333333333,NA,NA,39604,41603.5,0.043241388185835,-1.36410037226335,NA,2.41719480796478,NA,NA
"312","CF_35_9_F2YW","CF",35,9,"F2YW",NA,243,NA,NA,78967,81495,0.0310203079943555,-1.50835389447905,NA,2.38560627359831,NA,NA
"313","CF_37_10_F2YW","CF",37,10,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","CF_37_11_F2YW","CF",37,11,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","CF_37_12_F2YW","CF",37,12,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","CF_37_13_G","CF",37,13,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","CF_37_14_G","CF",37,14,"G",NA,NA,NA,NA,8782,10162,NA,NA,NA,NA,NA,NA
"318","CF_37_15_G","CF",37,15,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","CF_37_16_G","CF",37,16,"G",NA,NA,NA,NA,355305,437205,0.187326311455724,-0.72740121826014,NA,NA,NA,NA
"320","CF_37_17_G","CF",37,17,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","CF_37_18_G","CF",37,18,"G",NA,NA,NA,NA,192911,206659,0.0665250485098641,-1.17701480009024,NA,NA,NA,NA
"322","CF_37_19_L","CF",37,19,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","CF_37_1_F2WY","CF",37,1,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","CF_37_20_L","CF",37,20,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","CF_37_21_L","CF",37,21,"L",NA,NA,NA,NA,21318,23296,NA,NA,NA,NA,NA,NA
"326","CF_37_22_L","CF",37,22,"L",NA,NA,NA,NA,29004,31976,0.0938709519376807,-1.02746877796683,NA,NA,NA,NA
"327","CF_37_23_L","CF",37,23,"L",NA,NA,NA,NA,15773,18431,NA,NA,NA,NA,NA,NA
"328","CF_37_24_L","CF",37,24,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","CF_37_2_F2WY","CF",37,2,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","CF_37_3_F2WY","CF",37,3,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","CF_37_4_F2WY","CF",37,4,"F2WY",NA,NA,NA,NA,122231,127973,0.0448688395208364,-1.34805516283186,NA,NA,NA,NA
"332","CF_37_5_F2WY","CF",37,5,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","CF_37_6_F2WY","CF",37,6,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","CF_37_7_F2YW","CF",37,7,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","CF_37_8_F2YW","CF",37,8,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","CF_37_9_F2YW","CF",37,9,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","CF_39_10_F2YW","CF",39,10,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","CF_39_11_F2YW","CF",39,11,"F2YW",NA,NA,NA,NA,47693,49044,0.0275466927656798,-1.55993053473719,NA,NA,NA,NA
"339","CF_39_12_F2YW","CF",39,12,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","CF_39_13_G","CF",39,13,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","CF_39_14_G","CF",39,14,"G",NA,NA,NA,NA,7007,7415,0.0550236008091706,-1.25945099227452,NA,NA,NA,NA
"342","CF_39_15_G","CF",39,15,"G",NA,NA,NA,NA,34925,36988,0.0557748458959663,-1.25356162098359,NA,NA,NA,NA
"343","CF_39_16_G","CF",39,16,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","CF_39_17_G","CF",39,17,"G",NA,NA,NA,NA,154029,163298,0.0567612585579738,-1.24594798356827,NA,NA,NA,NA
"345","CF_39_18_G","CF",39,18,"G",NA,NA,NA,NA,3216,3995,NA,NA,NA,NA,NA,NA
"346","CF_39_19_L","CF",39,19,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","CF_39_1_F2WY","CF",39,1,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","CF_39_20_L","CF",39,20,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","CF_39_21_L","CF",39,21,"L",NA,NA,NA,NA,43053,47168,0.0872413500678426,-1.05927762229465,NA,NA,NA,NA
"350","CF_39_22_L","CF",39,22,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","CF_39_23_L","CF",39,23,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","CF_39_24_L","CF",39,24,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","CF_39_2_F2WY","CF",39,2,"F2WY",NA,NA,NA,NA,22071,23943,NA,NA,NA,NA,NA,NA
"354","CF_39_3_F2WY","CF",39,3,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","CF_39_4_F2WY","CF",39,4,"F2WY",NA,218.333333333333,NA,NA,75639,78403,0.0352537530451641,-1.45279464207563,NA,2.33912004527212,NA,NA
"356","CF_39_5_F2WY","CF",39,5,"F2WY",NA,NA,NA,NA,15974,18094,0.117165911351829,-0.931198725051929,NA,NA,NA,NA
"357","CF_39_6_F2WY","CF",39,6,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","CF_39_7_F2YW","CF",39,7,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","CF_39_8_F2YW","CF",39,8,"F2YW",NA,183.666666666667,0,NA,90349,100761,0.103333631067576,-0.985758309554883,NA,2.26403034413212,-Inf,NA
"360","CF_39_9_F2YW","CF",39,9,"F2YW",NA,NA,NA,NA,12047,13826,0.128670620569941,-0.890520604462488,NA,NA,NA,NA
"361","CF_41_10_F2YW","CF",41,10,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","CF_41_11_F2YW","CF",41,11,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","CF_41_12_F2YW","CF",41,12,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","CF_41_13_G","CF",41,13,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","CF_41_14_G","CF",41,14,"G",NA,NA,NA,NA,39230,41698,0.0591874910067629,-1.22777006964148,NA,NA,NA,NA
"366","CF_41_15_G","CF",41,15,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","CF_41_16_G","CF",41,16,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","CF_41_17_G","CF",41,17,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","CF_41_18_G","CF",41,18,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","CF_41_19_L","CF",41,19,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","CF_41_1_F2WY","CF",41,1,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","CF_41_20_L","CF",41,20,"L",NA,NA,NA,NA,207594,222271,0.0660320059746886,-1.18024550917095,NA,NA,NA,NA
"373","CF_41_21_L","CF",41,21,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","CF_41_22_L","CF",41,22,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","CF_41_23_L","CF",41,23,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","CF_41_24_L","CF",41,24,"L",NA,NA,NA,NA,241374,262414,0.0801786490050074,-1.0959412658033,NA,NA,NA,NA
"377","CF_41_2_F2WY","CF",41,2,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","CF_41_3_F2WY","CF",41,3,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","CF_41_4_F2WY","CF",41,4,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","CF_41_5_F2WY","CF",41,5,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","CF_41_6_F2WY","CF",41,6,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","CF_41_7_F2YW","CF",41,7,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","CF_41_8_F2YW","CF",41,8,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","CF_41_9_F2YW","CF",41,9,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","CF_43_10_F2YW","CF",43,10,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","CF_43_11_F2YW","CF",43,11,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","CF_43_12_F2YW","CF",43,12,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","CF_43_13_G","CF",43,13,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","CF_43_14_G","CF",43,14,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","CF_43_15_G","CF",43,15,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","CF_43_16_G","CF",43,16,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","CF_43_17_G","CF",43,17,"G",NA,NA,NA,NA,94131,114762,0.179772049981701,-0.745277829189474,NA,NA,NA,NA
"393","CF_43_18_G","CF",43,18,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","CF_43_19_L","CF",43,19,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","CF_43_1_F2WY","CF",43,1,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","CF_43_20_L","CF",43,20,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","CF_43_21_L","CF",43,21,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","CF_43_22_L","CF",43,22,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","CF_43_23_L","CF",43,23,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","CF_43_24_L","CF",43,24,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","CF_43_2_F2WY","CF",43,2,"F2WY",NA,NA,NA,NA,18290,19381,0.0562922449821991,-1.24955143096426,NA,NA,NA,NA
"402","CF_43_3_F2WY","CF",43,3,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","CF_43_4_F2WY","CF",43,4,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","CF_43_5_F2WY","CF",43,5,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","CF_43_6_F2WY","CF",43,6,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","CF_43_7_F2YW","CF",43,7,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","CF_43_8_F2YW","CF",43,8,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","CF_43_9_F2YW","CF",43,9,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","CF_45_10_F2YW","CF",45,10,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","CF_45_11_F2YW","CF",45,11,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","CF_45_12_F2YW","CF",45,12,"F2YW",NA,315.333333333333,0,NA,95642,107958,0.114081402026714,-0.942785150108586,NA,2.49876988168213,-Inf,NA
"412","CF_45_13_G","CF",45,13,"G",NA,NA,NA,NA,243725,257720,0.0543031196647524,-1.26517521987213,NA,NA,NA,NA
"413","CF_45_14_G","CF",45,14,"G",NA,NA,NA,NA,69789,77660,0.101352047386042,-0.994167473813801,NA,NA,NA,NA
"414","CF_45_15_G","CF",45,15,"G",NA,NA,NA,NA,101688,109649,0.0726044013169295,-1.13903705134237,NA,NA,NA,NA
"415","CF_45_16_G","CF",45,16,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","CF_45_17_G","CF",45,17,"G",NA,NA,NA,NA,109277,117732,0.0718156491013488,-1.14378090982695,NA,NA,NA,NA
"417","CF_45_18_G","CF",45,18,"G",NA,NA,NA,NA,511266,545785,0.0632465164854292,-1.19896338972239,NA,NA,NA,NA
"418","CF_45_19_L","CF",45,19,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","CF_45_1_F2WY","CF",45,1,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","CF_45_20_L","CF",45,20,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","CF_45_21_L","CF",45,21,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","CF_45_22_L","CF",45,22,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
